INDEX;MEASURED;PREDICTED
136;319.84858;321.2594769
137;239.32291;244.1588312
138;357.8029;358.1305227
139;409.2414;422.5487671
140;372.3054;370.8981011
141;69.33994;77.66404195
142;49.99556;47.69611433
143;122.32513;114.5607095
144;246.28952;250.7609871
145;96.1921;97.31242413
146;202.12805;216.6544879
147;148.53694;139.5521367
148;113.82185;118.2312991
149;153.1823;156.8930293
150;302.22718;304.1496401
151;8.91314;7.038928715
152;112.48996;110.1966279
153;306.02466;289.858853
154;370.25391;373.0607865
155;292.90426;297.2401227
156;305.11818;314.1021125
157;80.7306;86.25524302
158;279.96548;286.0648226
159;125.91092;132.05257
160;105.596;113.56132
161;360.52215;378.1798654
162;118.62563;112.3749223
163;90.75368;83.97553399
164;11.47442;12.24057605
165;307.75941;307.626581
166;14.6158;13.78330139
167;267.2758;272.626988
168;414.11325;413.6744004
169;314.86209;317.5058878
170;159.82185;160.6024557
171;57.16705;55.03319009
172;14.9557;15.14152818
173;148.667;156.0265098
174;286.6548;284.5346227
175;266.36972;268.5576202
176;17.67486;15.71848261
177;46.81963;45.87367035
178;252.43346;239.7040286
179;99.5911;99.95077728
180;32.16927;38.66663883
181;1.02451;1.830876618
182;284.3842;285.2434724
183;4.41876;3.06219853
184;31.8619;31.81855019
185;166.99334;160.7891483
186;589.804;559.1620985
187;477.31403;469.5769775
188;160.84636;157.0419247
189;237.8177;253.0209891
190;46.10249;47.94764537
191;112.3941;115.6041223
192;222.62362;219.8338307
193;15.06896;22.28787719
194;49.0591;28.54052182
195;389.41199;397.1410364
196;279.0591;277.0319515
197;32.06678;27.98769671
198;78.06402;78.91530903
199;359.04923;358.3617205
200;95.05909;99.67098786
201;188.30293;184.5360852
202;269.4285;256.4261463
203;232.03936;214.0764325
204;96.50782;96.38285977
205;17.21154;16.31173253
206;217.70604;218.234052
207;55.73277;59.01490219
208;54.38424;61.87848362
209;22.94876;23.9377676
210;13.52336;12.59813786
211;0.51226;2.267547175
212;126.73055;127.7703488
213;212.58348;216.2439609
214;295.60097;275.0585525
215;132.9584;132.9444927
216;5.32514;5.889555878
217;423.83517;421.1926946
218;37.49662;37.78269471
219;39.95542;46.01890204
220;151.14284;161.3279273
221;285.1774;291.5421595
222;131.8817;135.789782
223;471.06456;468.7513435
224;378.31035;386.5213343
225;491.65702;492.571333
226;130.931;123.9397867
227;37.39423;7.35028041
228;270.97993;293.4280941
229;98.3448;100.5472024
230;15.52215;15.6351998
231;220.882;215.6140503
232;48.3793;46.30210527
233;22.3341;19.95422402
234;273.05416;265.5078075
235;157.56794;155.2107056
236;358.06234;377.5255445
237;257.66146;258.3334474
238;166.48108;161.2975978
239;5.9421;7.03213697
240;248.44094;238.7743022
241;48.3563;47.20770379
242;383.16261;364.8377342
243;118.12469;115.5391205
244;11.21673;15.58605525
245;345.90638;323.4907141
246;596.0739;534.1676404
247;3.17244;3.994674457
248;422.60577;413.659401
249;59.421;54.49064359
250;142.64536;150.0996715
251;339.41643;337.2054458
252;222.62362;221.6516725
253;223.54188;219.1910193
254;132.26279;125.3173627
255;25.20266;31.98374504
256;276.79313;274.7624728
257;296.0802;295.7250428
258;3.51228;18.7864941
259;197.25619;199.6576599
260;45.54681;48.67501059
261;154.3153;160.232853
262;357.00986;384.3526465
263;5.63472;7.087745803
264;16.6551;12.95707926
265;23.35862;23.93736655
266;39.13588;40.77070233
267;326.87195;317.2549956
268;31.04227;28.86528684
269;1.35958;2.253254139
270;157.7143;156.7832677
271;471.7817;472.9385147
272;31.61083;28.72710347
273;364.60097;356.4218873
274;177.99507;175.8456261
275;329.7514;334.4111876
276;250.9605;251.7076074
277;159.18714;152.0531753
278;480.48996;481.3980715
279;18.46799;19.9263619
280;29.1982;32.44238706
281;224.5616;218.3716803
282;99.27398;100.9140307
283;102.8769;105.0128277
284;288.6897;302.9918961
285;249.0344;244.118196
286;3.05909;3.891231415
287;2.97105;2.496966877
288;3.6882;4.070202872
289;173.68965;168.4170519
290;350.27611;348.5916228
291;414.45319;412.5292451
292;453.64804;454.5113898
293;321.09362;336.3953256
294;453.85302;448.3307529
295;50.91758;51.95291222
296;9.93766;10.14839336
297;62.6551;61.33165103
298;139.84405;137.3213022
299;346.81277;352.317777
300;80.55667;77.2326918
301;6.96661;6.26736606
302;268.41874;275.5812183
303;264.83295;264.3758786
304;397.79797;397.3849671
305;162.69952;151.6230485
306;28.99334;29.32714692
307;259.09574;243.5679941
308;25.9198;34.28292115
309;331.97041;343.1726119
310;327.12247;323.4259239
311;163.26596;170.6346385
312;119.96883;120.2924595
313;355.91092;359.2840878
314;64.74831;65.05953601
315;227.13135;227.3825634
316;446.63056;417.3570993
317;335.31847;349.3174548
318;90.87309;95.64564953
319;67.00222;74.09030274
320;180.00444;180.7768962
321;224.77504;218.6865189
322;289.31847;288.3384682
323;512.86412;510.6718064
324;93.9261;88.72959491
325;304.4384;297.590185
326;24.81277;25.97013946
327;118.05909;128.4668572
328;58.00986;54.23074814
329;396.78836;389.841005
330;3.89307;4.631541834
331;127.9599;132.1420739
332;66.73395;69.76469595
333;396.58348;392.3059327
334;271.46799;270.005692
335;342.2808;337.954032
336;71.0394;67.00094672
337;55.06402;48.43716783
338;63.7238;73.39260575
339;366.52708;360.8523493
340;109.4483;102.9345044
341;89.74609;91.23662965
342;311.44769;302.3894605
343;93.33188;93.92397695
344;447.0913;454.7964594
345;33.29618;32.82956358
346;7.3764;6.980658066
347;58.6897;58.47727601
348;243.36944;238.2577543
349;21.00222;40.43954128
350;10.85968;6.557218063
351;125.6502;127.3921482
352;60.03561;53.56407578
353;101.5278;110.0243435
354;85.85302;85.81956511
355;153.74874;151.4610782
356;134.5167;139.671078
357;300.38304;293.405469
358;218.55667;226.7430578
359;368.33985;374.5265388
360;247.90145;238.6099446
361;136.75368;142.2122897
362;7.17149;5.969683334
363;141.4833;139.7815018
364;276.56654;276.636746
365;456.14778;424.0211552
366;500.3349;464.3953617
367;407.8817;411.543228
368;444.83739;442.7094436
369;9.17737;13.18899365
370;88.5167;86.43285957
371;353.72408;368.9503762
372;11.8965;12.07341922
373;156.13366;160.1655202
374;119.41867;122.323093
375;421.7044;434.1672358
376;356.2182;346.0357889
377;14.75275;13.0053598
378;170.74381;167.8699647
379;88.5167;93.36121156
380;387.9409;401.6808762
381;24.89529;27.49480369
382;332.7635;330.3612277
383;172.2183;168.2374467
384;7.78624;6.140911583
385;444.47785;419.0528893
386;193.17737;199.5764618
387;70.07576;74.43766594
388;343.75368;361.2269811
389;306.2513;312.1249606
390;383.06896;397.4032119
391;261.38424;257.8319411
392;309.6502;322.867097
393;24.58617;26.82690588
394;327.55174;326.3806058
395;165.45657;183.26096
396;402.89652;430.086137
397;0.40977;1.786772925
398;326.5672;320.0239347
399;1.53677;1.967643584
400;160.7734;159.5200426
401;33.65029;35.6920018
402;19.97771;19.58455587
403;56.14254;49.96172795
404;331.8844;325.1482815
405;46.30737;45.99786274
406;245.86209;237.6248654
407;288.08908;290.7280599
408;169.55453;171.9390338
409;506.81954;514.332483
410;519.62584;521.6726395
411;93.2463;87.28796132
412;8.83743;9.144086459
413;238.70826;233.5905476
414;158.59245;157.7701756
415;159.00222;158.0462849
416;281.83961;284.0796708
417;35.44769;40.23116965
418;471.57682;459.4280574
419;196.68965;212.053567
420;174.82263;180.3124195
421;53.17149;51.76945577
422;111.15808;110.0415271
423;89.23384;88.46596628
424;361.6551;386.3454217
425;226.31181;223.9474521
426;65.94091;70.08048091
427;348.96548;320.3906151
428;106.65036;114.1756008
429;161.15364;160.519204
430;220.5746;219.6747327
431;8.60577;6.618983932
432;404.48278;382.9550937
433;12.0099;11.97675591
434;13.72824;10.99877521
435;322.30737;315.4484628
436;342.50735;350.2080804
437;31.24725;32.72405726
438;306.6325;309.9365322
439;48.3563;48.83030932
440;310.44333;306.782026
441;298.54681;307.4503747
442;160.94876;150.7553545
443;427.48278;412.1521853
444;160.84636;155.270151
445;134.2611;150.7521564
446;151.6258;131.5819431
447;197.93322;200.0903578
448;110.13366;115.7019066
449;213.7981;213.1518518
450;225.59467;220.2465847
451;220.16483;219.6815234
452;425.44333;420.9614034
453;1.69952;1.891115837
454;263.6502;255.8923739
455;291.29555;291.5482998
456;66.2808;66.14323679
457;327.66499;338.8713697
458;3.85222;7.662134431
459;329.58126;323.7616866
460;179.92118;176.4684359
461;312.1428;307.7788263
462;59.48278;56.23341343
463;56.08375;54.82873315
464;260.93988;264.8789317
465;146.81066;145.8903188
466;12.39645;11.7335182
467;210.17244;202.2071247
468;116.81277;118.2753508
469;60.44547;64.23283931
470;23.97327;26.80865903
471;164.63694;178.6504727
472;235.32735;236.1988718
473;147.6306;151.5133356
474;30.13791;28.83445682
475;272.60097;269.977729
476;197.52336;200.051984
477;188.30542;169.7237883
478;101.06402;95.40723587
479;313.90648;313.1718212
480;296.96054;302.6674606
481;13.62584;12.5909012
482;356.32069;359.9704201
483;266.0295;251.2703748
484;253.67979;253.5043379
485;325.28569;319.1216165
486;220.98437;218.9664641
487;83.72902;89.55698841
488;69.2266;66.79249961
489;181.1675;179.9470486
490;16.39201;13.01517163
491;334.9087;328.7613784
492;449.4476;447.056311
493;5.55174;4.882505362
494;187.79068;187.4228095
495;45.09362;44.16172028
496;311.03783;322.2065439
497;11.1035;11.70484123
498;25.49265;24.13834832
499;235.42984;231.1488462
500;122.93988;116.929105
501;7.8177;6.073603014
502;299.5635;293.8288394
503;6.86412;7.634929557
504;45.66006;47.41132738
505;25.30515;25.52973557
506;275.69263;284.0253186
507;418.64526;416.5594456
508;130.11137;132.8887135
509;319.84858;320.5547088
510;297.51448;298.0430551
511;402.10339;389.505023
512;383.57238;387.9059131
513;113.86702;117.9348073
514;329.88863;345.481778
515;230.20488;238.2209701
516;144.96661;138.376556
517;369.1444;371.2529938
518;85.95542;80.32606619
519;16.69929;20.37820114
520;102.24503;97.10962087
521;7.2513;6.379189924
522;320.36074;322.8945779
523;149.44333;146.2114691
524;103.47442;101.8535727
525;350.2118;346.879102
526;86.44826;80.39189968
527;129.84236;133.2157127
528;378.6548;377.5677106
529;8.196;9.303423063
530;479.60097;483.7165566
531;290.95561;276.587638
532;87.24139;83.21875711
533;99.68375;95.24563046
534;58.80622;59.6107889
535;178.4677;168.1292201
536;421.36451;411.4865383
537;324.15142;327.4627567
538;86.46767;91.29541067
539;311.55009;307.8453022
540;2.86856;3.369561336
541;199.74874;203.2019531
542;219.3497;223.525918
543;250.6207;247.5423414
544;133.35464;144.678364
545;398.93988;385.7474141
546;149.78327;141.8893525
547;36.02959;35.92175458
548;90.05346;94.8568422
549;65.87531;66.61124982
550;381.21598;378.4524405
551;205.41383;197.1295739
552;423.7614;349.8299921
553;427.93598;454.0197415
554;117.40755;128.7571949
555;47.4729;48.59009864
556;1.47292;1.873849523
557;74.68597;74.19164888
558;37.27582;54.58608964
559;42.41421;38.01771779
560;363.5812;363.7805283
561;188.61021;191.0622848
562;61.52215;50.6822139
563;489.71048;499.8335339
564;62.08464;64.12960022
565;103.33008;104.7963941
566;141.96548;145.9692415
567;328.65924;323.5760556
568;424.6502;410.3999673
569;288.19156;293.3680763
570;443.60799;459.8675094
571;50.09796;48.02903735
572;389.61687;409.3844634
573;401.29618;400.7374904
574;62.4944;59.5186398
575;167.5714;163.2552213
576;137.32021;140.9206497
577;160.53899;159.9268859
578;145.36451;150.451426
579;36.36944;35.76749782
580;450.59604;440.573779
581;380.00986;379.1608299
582;194.8769;187.3890127
583;305.81288;314.3898043
584;18.5812;18.3931963
585;344.88666;339.7989138
586;207.35852;197.6822648
587;7.8177;7.616042192
588;34.33008;75.29417079
589;27.75861;30.10135232
590;137.18037;138.360679
591;392.99778;395.7710637
592;12.68965;11.63156404
593;7.68375;7.921585619
594;115.46101;111.1344267
595;0.20488;1.797366714
596;327.32735;322.3887539
597;10.197;10.07263374
598;390.84627;391.7961336
599;48.76616;46.89697093
600;238.4152;285.0841038
601;39.85302;37.5702454
602;322.2266;316.1612213
603;208.69041;209.2556249
604;398.73499;393.0009648
605;429.63549;445.9732279
606;196.68965;186.3260907
607;71.20266;68.85279035
608;182.7706;184.1848349
609;99.069;107.6935917
610;43.02895;40.48596256
611;197.14284;190.6931853
612;233.51228;239.9919451
613;130.06896;131.5781158
614;6.04458;5.305848216
615;51.4384;49.15018282
616;337.16261;322.1229797
617;356.8965;348.0312894
618;365.73395;379.6591338
619;5.89159;6.782379888
620;55.73277;62.20207033
621;47.43428;49.10675245
622;165.35408;164.3129851
623;410.00444;405.0470181
624;129.72902;123.0716969
625;2.3563;2.833846302
626;342.96054;334.6722517
627;20.96064;20.24892304
628;19.87531;18.15200501
629;120.77834;111.100809
630;17.22166;14.12843201
631;359.70151;363.1131644
632;116.38304;119.7688723
633;422.61083;423.4262269
634;128.36972;125.0917356
635;166.3786;161.2227934
636;22.6601;22.86831347
637;375.17149;371.191498
638;360.74874;364.9695664
639;218.1896;212.0204898
640;364.601;356.0251804
641;335.72824;332.1972586
642;112.1675;115.9628056
643;322.40977;336.3188215
644;366.25835;346.6541373
645;213.91536;221.78052
646;8.0443;1.968030418
647;413.7734;393.9636579
648;148.24503;140.8980692
649;27.86634;30.40926598
650;18.8078;18.87008423
651;373.83961;373.1826021
652;503.33632;506.7465292
653;165.55897;158.309719
654;158.0802;169.1802089
655;285.40396;283.5232544
656;380.00986;392.1148909
657;38.41874;39.42882337
658;46.7931;53.13800131
659;243.82263;242.8136329
660;222.52114;223.152423
661;59.31847;57.73269411
662;74.2762;69.10151272
663;190.34478;188.9376991
664;180.5167;177.6340532
665;14.03561;12.87736883
666;276;279.7216593
667;1.33188;3.4985737
668;359.18925;362.941368
669;324.66368;325.97761
670;433.05568;425.5275056
671;103.67931;105.9169315
672;155.1084;155.7644022
673;411.73395;418.3094573
674;90.36084;87.86194772
675;373.7783;377.581267
676;185.81277;182.4601819
677;105.14284;101.3124885
678;126.83295;125.9331279
679;277.74165;280.4215092
680;15.67487;15.36158951
681;283.88863;279.7902453
682;132.335;128.4235078
683;220.67709;227.389692
684;234.61021;233.728345
685;34.21673;33.58295298
686;43.8045;44.55074155
687;367.4335;372.256306
688;62.39201;62.47120117
689;33.197;16.12026007
690;151.62584;152.9756314
691;394.73943;390.3546155
692;7.99112;6.380146563
693;181.8568;192.159888
694;31.6108;24.71597653
695;284.38424;230.0996657
696;331.5172;329.4265921
697;259.5056;243.2936357
698;376.60577;378.6290255
699;393.81732;391.8629219
700;167.00493;172.4630148
701;418.30284;415.7463097
702;239.8572;247.1543693
703;69.9064;75.08759136
704;303.86634;307.1457956
705;54.61083;56.57787481
706;36.82263;35.55571794
707;70.89529;73.28946934
708;55.11803;58.2484342
709;53.5911;53.79137028
710;300.28064;292.0598932
711;357.12312;350.8639644
712;84.62362;81.54508051
713;295.26103;292.5932831
714;67.6404;75.09223218
715;111.03443;108.4456686
716;3.39903;15.76743781
717;166.09855;154.8839038
718;8.95077;6.382141508
719;347.9198;349.0127722
720;184.81963;184.3134468
721;35.3452;35.16366576
722;213.81288;208.9376326
723;57.33008;52.3586477
724;274.41374;272.3804168
725;421.88863;417.5550316
726;127.3497;131.6242327
727;3.0591;2.772907787
728;321.88666;306.3508235
729;252.4365;240.7326225
730;46;36.85649685
731;429.57238;422.5351818
732;30.8177;35.19539765
733;306.93988;293.8182763
734;206.02673;204.0405912
735;391.11325;392.5609757
736;205.07389;217.5862452
737;9.63028;5.734073462
738;1.58617;4.175769828
739;81.3247;99.86429227
740;230.81963;232.0763369
741;89.50735;92.79862207
742;140.76616;133.289941
743;406.00888;410.3708605
744;300.58617;308.5528248
745;76.4779;78.15839991
746;394.62563;393.4475323
747;116.92611;113.6869431
748;0.30737;1.725622531
749;329.37638;334.4081688
750;80.62806;81.94429672
751;9.63056;9.591479835
752;282.24947;283.2193259
753;85.20194;81.34951698
754;250.48996;248.8773464
755;147.85716;154.597695
756;268.41874;268.6858575
757;262.98881;258.0649102
758;116.58617;114.0014859
759;356.32069;354.4187135
760;341.82756;343.784244
761;287.6699;286.3878275
762;302.73943;300.5906339
763;283.5911;280.6402702
764;102.44991;108.5811462
765;4.40533;7.446031514
766;347.26596;336.3107759
767;425.47433;425.5305664
768;230.81963;223.6592473
769;92.30737;92.81525206
770;12.08908;11.98849536
771;364.14778;348.1976918
772;217.5994;219.6645908
773;48.94584;42.86340076
774;323.33179;327.3639698
775;136.5271;135.3853083
776;286.14254;281.2388962
777;320.873;313.2729069
778;128.98437;124.4900302
779;200.28952;213.0528654
780;402.93544;416.4781647
781;49.85222;51.55999371
782;355.19378;361.9359969
783;483.45319;459.9234454
784;14.03561;14.56349743
785;177.95542;177.8276152
786;182.7706;182.22113
787;132.0579;131.6984422
788;50.7586;47.42914757
789;44.41383;43.11749981
790;94.25391;92.89562529
791;36.8226;57.66971561
792;80.78327;84.34441478
793;335.14284;326.4415517
794;4.75861;7.862869213
795;228.46323;233.9142338
796;41.58124;42.70379365
797;209.71492;215.5619909
798;46;48.10207486
799;400.17737;400.9569693
800;240.24494;253.5573412
801;434.79734;436.9770576
802;259.40311;251.5811192
803;5.77834;5.581497948
804;180.61918;180.8697236
805;54.91314;54.28230283
806;166.2118;170.6712416
807;412.18714;381.4935859
808;169.0443;160.2164592
809;108.5419;111.6272614
810;3.96548;5.720907781
811;391.76838;404.0547919
812;335.0295;327.7634158
813;89.1675;95.28500285
814;220.5746;218.0419133
815;110.35464;104.4713546
816;298.84627;295.9510913
817;11.98668;13.94720457
818;216.9704;224.3807468
819;28.2118;27.51232628
820;20.38757;18.71561376
821;20.3941;23.28564004
822;253.45319;251.5644443
823;77.96439;73.38246609
824;60.03561;61.96812741
825;44.7706;45.79942526
826;250.18259;260.3150217
827;244.34298;248.2322898
828;247.7882;243.3154441
829;430.28952;423.0231273
830;308.57904;311.0224117
831;130.62362;129.6945052
832;54.70826;56.72288587
833;164.84183;162.9734045
834;418.53201;423.7200055
835;155.6214;153.5074004
836;139.63916;139.6514084
837;346.17815;343.3003421
838;129.39423;128.5815492
839;263.91092;274.1615843
840;46.81963;42.76046567
841;15.3675;13.13465397
842;22.3341;22.47960079
843;3.17593;4.02473336
844;1.94654;2.444492299
845;117.61243;112.2903571
846;46.92202;47.36924733
847;259.45812;251.0469279
848;90.05346;94.89476499
849;301.0394;315.4912781
850;248.12805;251.6027888
851;76.5911;73.27701561
852;1.35958;1.780115312
853;182.52708;179.4457141
854;33.80844;34.50661277
855;473.72824;481.1764284
856;171.87688;173.4592609
857;206.64138;198.3750378
858;219.2365;229.3144348
859;421.70445;425.5505851
860;135.33632;139.7737225
861;8.8374;8.00901893
862;276.755;262.1202065
863;67.52708;67.36546811
864;431.22166;446.532524
865;170.8342;172.1611773
866;215.15764;281.5801331
867;241.6793;233.0182982
868;505.59014;505.1924892
869;264.42318;270.0287553
870;170.68153;186.3288645
871;9.11803;7.99087554
872;358.59604;345.7849411
873;127.03783;116.5621029
874;183.59023;180.3947475
875;344.43346;345.3655407
876;185.13298;178.6077801
877;201.00666;207.1102404
878;335.14284;369.9837664
879;176.2956;174.6279966
880;437.1133;425.5693658
881;154.90426;144.405722
882;0.10249;1.960129271
883;47.2294;47.86905557
884;113.75368;116.885583
885;102.08375;105.4379915
886;103.98659;103.2482463
887;111.5434;107.6945773
888;48.04902;45.52682905
889;4.20044;4.991925437
890;295.4877;301.9787965
891;287.21673;286.2345035
892;264.73046;253.3122992
893;216.85716;239.1006558
894;73.0468;75.24665526
895;224.10832;219.0350829
896;53.88863;56.39442942
897;179.92118;177.2248206
898;0.56654;2.238973396
899;103.67931;97.40627516
900;11.78327;9.800488693
901;272.5167;280.7296902
902;20.59245;22.63052159
903;192.72408;186.0672325
904;309.19378;307.2883451
905;111.36306;114.3037963
906;168.5911;169.2644962
907;212.5517;210.1071554
908;31.55453;29.28143475
909;355.60355;359.7523861
910;367.66006;371.094501
911;425.67931;426.3675407
912;23.8677;28.72963312
913;238.95077;229.7056601
914;161.33994;159.2636833
915;410.82756;430.0859124
916;275.88666;296.0697848
917;258.4384;266.8961917
918;296.84729;307.792865
919;343.7194;342.273305
920;417.89307;418.8550945
921;55.93766;52.61922361
922;258.4384;260.2067226
923;228.66812;224.8629353
924;130.82851;130.296645
925;8.6108;8.364638011
926;82.59604;77.89122615
927;176.11137;172.3087608
928;187.2857;185.1032049
929;294.35464;290.4969234
930;14.04923;13.56841361
931;43.95098;45.8166552
932;283.36451;276.0934193
933;288.46306;283.2596527
934;29.91536;27.55839582
935;405.18925;400.4014938
936;229.66006;236.0359738
937;214.70445;208.2510242
938;345.15364;328.4655264
939;317.6946;313.7611271
940;47.5862;46.40145876
941;273.95098;300.5527719
942;106.03561;105.4043014
943;58.08908;63.73713065
944;206.5468;196.4789974
945;385.2115;377.989456
946;235.2118;228.934898
947;100.0443;104.6058351
948;138.71714;133.1434304
949;26.73888;29.31948387
950;6.14698;5.763101988
951;154.20194;165.3887162
952;377.17737;368.9616646
953;79.91092;75.5301009
954;331.40396;351.8906444
955;224.3653;227.5297942
956;190.24947;153.9652487
957;498.06896;475.5475274
958;115.97327;114.6350225
959;378.197;396.4786735
960;380.4631;379.434627
961;64.0148;65.41608781
962;167.6847;154.0133231
963;327.7783;336.7450604
964;98.147;99.12573865
965;456.61909;459.0163239
966;58.80622;59.89383309
967;269.13588;262.4560249
968;32.57904;31.33984669
969;130.00888;128.5221657
970;252.94876;261.7564053
971;514.70826;510.1838352
972;76.02466;82.00074972
973;280.19207;293.1281416
974;313.50242;306.3111427
975;24.69952;25.44888985
976;468.83743;452.9097097
977;258.99334;258.9754412
978;492.88641;471.3122404
979;447.08375;432.5727272
980;84.82851;81.49493748
981;227.73395;210.2453845
982;46.51226;46.41979449
983;123.1576;120.3855862
984;92;95.05298462
985;7.47886;15.33401209
986;324.86856;323.894785
987;44.867;48.62525514
988;207.97327;201.2909255
989;135.0074;135.0144639
990;206.94876;202.9035066
991;299.46101;302.5538929
992;3.39903;2.467734929
993;320.07389;328.8464391
994;97.42984;96.07321732
995;171.197;169.9725194
996;282.45812;308.1532756
997;115.90638;118.5953998
998;159.86702;165.7934837
999;49.68819;49.49686841
1000;23.56654;23.91336181
1001;235.42984;235.4484068
1002;0.2049;5.759517189
1003;64.12805;62.33634172
1004;428.95764;422.5522815
1005;225.49218;219.2119897
1006;228.52708;229.5682635
1007;261.75941;262.7641329
1008;9.32291;14.30495896
1009;74.2118;75.51863659
1010;49.7389;43.02786965
1011;354.37416;355.8033306
1012;49.07354;50.18324658
1013;337.2956;335.3802424
1014;250.3941;247.3016511
1015;280.30284;282.405098
1016;195.89652;188.4706734
1017;313.08686;305.103799
1018;166.58348;86.78235078
1019;433.56794;433.5783583
1020;326.19207;343.8898348
1021;433.56794;443.1865627
1022;130.31625;128.162039
1023;213.71048;207.7699655
1024;143.4384;140.8690133
1025;277.81277;296.8227726
1026;29.19822;31.72495887
1027;187.05909;183.7847798
1028;250.69485;246.4260958
1029;422.27089;410.3371628
1030;190.65924;191.2236265
1031;23.15364;19.19013158
1032;14.1381;18.04359023
1033;275.48774;277.6572952
1034;261.83743;273.357732
1035;142.41867;124.0234424
1036;419.8916;403.4071495
1037;307.96439;297.3448832
1038;490.01776;488.6376223
1039;6.23153;6.058069325
1040;403.23646;419.6168441
1041;240.75719;235.6841705
1042;112.6207;111.4990045
1043;81.55009;81.66426746
1044;72.05909;73.8227757
1045;5.3295;3.679201663
1046;22.09362;21.15141016
1047;373.83961;388.2007123
1048;95.17593;97.20413462
1049;72.9655;69.7935037
1050;384.3153;386.4210079
1051;168.8177;158.9159705
1052;77.14476;76.56640107
1053;185.2294;181.2051333
1054;0.30737;1.715364758
1055;186.86856;183.2492728
1056;44.75368;45.21433089
1057;195.66992;215.54299
1058;20.89973;18.93884737
1059;2.25391;2.153953869
1060;20.48996;21.06900795
1061;101.06402;91.9310836
1062;361.44316;355.8524288
1063;374.14698;384.907027
1064;356.32069;359.0456486
1065;61.97534;66.40337487
1066;11.7833;15.41381271
1067;376.83743;367.7193483
1068;402.83295;397.7555994
1069;12.70382;10.43156099
1070;101.63028;100.7962162
1071;200.3153;207.5304482
1072;181.33632;182.2711456
1073;176.7475;188.8036966
1074;456.7142;460.8245078
1075;427.52336;418.9862417
1076;263.91092;266.5761418
1077;283.8177;290.9760369
